기준년도,기준월,기준일,시군명,건축년도,아파트명,층수,도로명,거래금액(만원),전용면적(㎡)
2016,4,110,고양시,2010,위시티일산자이4단지,13,위시티4로,63800,133.61
2016,4,110,고양시,2010,위시티일산자이4단지,4,위시티4로,64000,162.71
2016,4,110,고양시,2013,엘에이치원흥도래울마을6단지,13,도래울로,35950,74.99
2016,4,110,고양시,2013,엘에이치원흥도래울마을4단지,8,도래울3로,31900,59.92
2016,4,110,고양시,1992,백송마을(한신),14,백석로,21500,52.92
2016,4,110,고양시,1994,백송마을(코오롱),11,백석로,28000,71.37
2016,4,110,고양시,1994,흰돌마을(서안),11,일산로,29700,73.17
2016,4,110,고양시,1994,흰돌마을(한진),9,백석로,28900,69.09
2016,4,110,고양시,1992,백송마을(우성),10,백석로,15800,37.8
2016,4,110,고양시,1992,백송마을(한신),2,백석로,21450,52.92
2016,4,110,고양시,1992,백송마을(우성),11,백석로,21500,52.92
2016,4,110,고양시,1994,흰돌마을(금호),14,중앙로,21300,51.73
2016,4,110,고양시,2007,하늘마을 5단지,20,하늘마을1로,30600,75.94
2016,4,110,고양시,1995,중산마을5(동부),3,탄중로,18400,59.93
2016,4,110,고양시,2007,하늘마을 2단지,3,하늘마을로,28750,84.72
2016,4,110,고양시,2002,산들마을2(대림),6,고봉로278번길,33500,84.94
2016,4,110,고양시,1995,중산마을6(태영),5,탄중로,17800,57.42
2016,4,110,고양시,2002,산들마을2(대림),12,고봉로278번길,39700,160
2016,4,110,고양시,1995,중산마을2(코오롱),11,고봉로,17250,49.98
2016,4,110,고양시,1995,중산마을7(코오롱),6,중산로,28200,101.85
2016,4,110,고양시,2007,하늘마을 5단지,16,하늘마을1로,36000,84.67
2016,4,110,고양시,1995,중산마을2(코오롱),9,고봉로,16400,49.98
2016,4,110,고양시,1995,중산마을2(코오롱),1,고봉로,15700,49.98
2016,4,110,고양시,1995,중산마을8(삼성),2,탄중로,26600,99.69
2016,4,110,고양시,1995,중산마을6(태영),3,탄중로,17200,57.42
2016,4,110,고양시,1995,중산마을6(태영),10,탄중로,17800,57.42
2016,4,110,고양시,1995,중산마을2(코오롱),10,고봉로,17000,49.98
2016,4,110,고양시,1995,중산마을2(코오롱),3,고봉로,17000,49.77
2016,4,110,고양시,2002,산들마을2(대림),10,고봉로278번길,37800,134.93
2016,4,110,고양시,1995,중산마을10(경남),7,탄중로,24500,73.98
2016,4,110,고양시,1995,중산마을2(코오롱),1,고봉로,16600,49.98
2016,4,110,고양시,1995,중산마을2(코오롱),1,고봉로,15900,49.98
2016,4,110,고양시,1995,중산마을8(대우),6,탄중로,33100,134.97
2016,4,110,고양시,1995,중산마을8(대우),8,탄중로,27900,99.69
2016,4,110,고양시,2006,숲속마을2단지,12,숲속마을1로,31700,75.82
2016,4,110,고양시,2006,숲속마을(7단지),16,숲속마을1로,30800,84.97
2016,4,110,고양시,1998,성원1,6,고풍로,14900,37.8
2016,4,110,고양시,2004,동문2단지,1,공릉천로,19200,84.62
2016,4,110,고양시,1995,흰돌마을(청구),3,중앙로,23400,59.36
2016,4,110,고양시,1993,백송마을(대림),9,백석로,25900,58.74
2016,4,110,고양시,1992,백송마을(우성),5,백석로,20800,52.92
2016,4,110,고양시,1995,흰돌마을(청구),26,중앙로,27000,69.63
2016,4,110,고양시,1994,흰돌마을(금호),9,중앙로,21500,51.73
2016,4,110,고양시,2002,은행마을1(동문),11,은행마을로,24500,59.97
2016,4,110,고양시,1998,성원1,24,고풍로,27800,84.39
2016,4,110,고양시,2006,숲속마을3단지(뜨란채),2,숲속마을로,31750,84.95
2016,4,110,고양시,2000,성원타운3,18,고풍로,26900,84.98
2016,4,110,고양시,2006,숲속마을2단지,12,숲속마을1로,31900,75.82
2016,4,110,고양시,2006,숲속마을2단지,7,숲속마을1로,32000,75.82
2016,4,110,고양시,2006,숲속마을(7단지),19,숲속마을1로,30000,84.83
2016,4,110,고양시,2002,은행마을1(동문),2,은행마을로,23500,59.97
2016,4,110,고양시,2006,숲속마을8단지,4,숲속마을1로,25000,59.83
2016,4,110,고양시,2002,은행마을1(동문),5,은행마을로,25000,59.97
2016,4,110,고양시,2002,은행마을1(동문),8,은행마을로,26800,72.63
2016,4,110,고양시,2002,은행마을1(동문),20,은행마을로,27800,84.45
2016,4,110,고양시,2006,숲속마을(7단지),4,숲속마을1로,29000,75.97
2016,4,110,고양시,2006,숲속마을8단지,16,숲속마을1로,25700,59.91
2016,4,110,고양시,2006,숲속마을2단지,12,숲속마을1로,35500,84.79
2016,4,110,고양시,2006,숲속마을2단지,1,숲속마을1로,31400,84.79
2016,4,110,고양시,2002,은행마을1(동문),5,은행마을로,29400,84.45
2016,4,110,고양시,1998,성원2,9,고풍로,26500,84.39
2016,4,110,고양시,2002,은행마을1(동문),8,은행마을로,30000,84.45
2016,4,110,고양시,2006,숲속마을2단지,1,숲속마을1로,31000,84.88
2016,4,110,고양시,1998,성원2,15,고풍로,26900,84.39
2016,4,110,고양시,2002,쌍용,17,애니골길,41000,144.02
2016,4,110,고양시,1993,강촌마을(우방),18,강송로,82000,189.98
2016,4,110,고양시,1992,강촌마을(라이프),15,강석로,22400,49.14
2016,4,110,고양시,1993,강촌마을(한신),9,강송로,51300,134.8
2016,4,110,고양시,1992,강촌마을(라이프),6,강석로,24850,47.55
2016,4,110,고양시,1994,백마마을(한성),9,경의로,22000,50.16
2016,4,110,고양시,1993,강촌마을(코오롱),1,강석로,44200,101.94
2016,4,110,고양시,1993,강촌마을(코오롱),3,강석로,45500,101.94
2016,4,110,고양시,1995,백마마을(금호),12,일산로,36500,83.77
2016,4,110,고양시,1994,백마마을(벽산),13,일산로,26500,59.93
2016,4,110,고양시,1992,강촌마을(라이프),1,강석로,16450,36.45
2016,4,110,고양시,1993,강촌마을(한신),7,강송로,55000,173.58
2016,4,110,고양시,1992,강촌마을(라이프),5,강석로,24300,49.14
2016,4,110,고양시,1992,강촌마을(라이프),10,강석로,24000,49.14
2016,4,110,고양시,1993,강촌마을(영남),4,강송로,54000,165.99
2016,4,110,고양시,1993,강촌마을(영남),10,강송로,49500,134.67
2016,4,110,고양시,1993,강촌마을(라이프),14,강석로,37700,84.93
2016,4,110,고양시,1994,백마마을(한성),14,경의로,30500,70.43
2016,4,110,고양시,1994,백마마을(한성),3,경의로,33400,84.88
2016,4,110,고양시,1992,백마마을(삼환),15,일산로,43000,114.81
2016,4,110,고양시,1993,강촌마을(라이프),6,강석로,39700,84.93
2016,4,110,고양시,1994,백마마을(한성),3,경의로,21500,50.16
2016,4,110,고양시,1994,백송마을(임광),9,백석로,20900,59.34
2016,4,110,고양시,1994,백송마을(두산),5,강촌로,27500,71.28
2016,4,110,고양시,1992,백송마을(풍림),14,강촌로,33100,84.83
2016,4,110,고양시,1992,백송마을(우성),5,백석로,15800,37.8
2016,4,110,고양시,1993,백송마을(대림),12,백석로,24800,58.74
2016,4,110,고양시,1993,백송마을(대림),1,백석로,24000,58.74
2016,4,110,고양시,1994,백송마을(선경),10,백석로,20400,51.03
2016,4,110,고양시,1993,백송마을(대림),14,백석로,26900,58.74
2016,4,110,고양시,1994,호수마을(현대),12,노루목로,40500,84.81
2016,4,110,고양시,1994,호수마을(청구),10,노루목로,35000,67.74
2016,4,110,고양시,1994,호수마을(청구),2,노루목로,26000,49.97
2016,4,110,고양시,1994,호수마을(청구),8,노루목로,41800,84.97
2016,4,110,고양시,1994,호수마을(현대),2,노루목로,36500,84.81
2016,4,110,고양시,1994,호수마을(현대),3,노루목로,38700,84.81
2016,4,110,고양시,1994,호수마을(현대),1,노루목로,28750,70.14
2016,4,110,고양시,1998,"강촌마을, 상가(주상복합)",4,중앙로,16700,35.1
2016,4,110,고양시,1995,백마마을(한양),8,일산로,37500,84.95
2016,4,110,고양시,1992,강촌마을(라이프),14,강석로,25000,49.14
2016,4,110,고양시,1994,백마마을(벽산),4,일산로,26500,59.93
2016,4,110,고양시,1994,백마마을(한양4),9,강촌로,40500,101.82
2016,4,110,고양시,1994,백마마을(한성),9,경의로,22900,50.16
2016,4,110,고양시,1994,백마마을(한성),15,경의로,30000,70.43
2016,4,110,고양시,1994,백마마을(한성),8,경의로,31300,70.43
2016,4,110,고양시,1995,백마마을(한양),2,일산로,16150,41.13
2016,4,110,고양시,1993,강촌마을(라이프),15,강석로,39500,84.93
2016,4,110,고양시,1993,강촌마을(우방),4,강송로,39000,84.94
2016,4,110,고양시,1993,강촌마을(라이프),9,강석로,38600,84.93
2016,4,110,고양시,1995,백마마을(금호),11,일산로,35000,83.77
2016,4,110,고양시,1994,백마마을(쌍용),6,경의로,32500,70.43
2016,4,110,고양시,1993,강촌마을(우방),13,강송로,42900,84.94
2016,4,110,고양시,1993,백마마을(삼성),5,일산로,53400,133.47
2016,4,110,고양시,1989,현대그린,5,성현로,5500,38.52
2016,4,110,고양시,2004,동문2단지,15,공릉천로,20500,84.62
2016,4,110,고양시,2005,동문(189-0),8,공릉천로,21800,84.62
2016,4,110,고양시,1994,호수마을(현대),6,노루목로,33900,70.14
2016,4,110,고양시,1994,호수마을(현대),3,노루목로,34000,70.14
2016,4,110,고양시,1994,호수마을(현대),4,노루목로,27000,59.93
2016,4,110,고양시,1992,백송마을(풍림),5,강촌로,26800,59.88
2016,4,110,고양시,1994,백송마을(선경),5,백석로,21000,51.03
2016,4,110,고양시,1994,백송마을(두산),2,강촌로,22000,59.76
2016,4,110,고양시,1994,흰돌마을(금호),23,중앙로,21200,51.73
2016,4,110,고양시,1994,흰돌마을(금호),22,중앙로,21500,51.73
2016,4,110,고양시,1994,백송마을(벽산),6,강촌로,21000,58.63
2016,4,110,고양시,1994,백송마을(선경),10,백석로,28000,71.37
2016,4,110,고양시,1994,흰돌마을(금호),21,중앙로,22000,51.73
2016,4,110,고양시,1994,흰돌마을(서안),12,일산로,32300,73.17
2016,4,110,고양시,1994,백송마을(선경),15,백석로,27800,71.37
2016,4,110,고양시,1995,문촌마을(대원),10,주엽로,53250,130.44
2016,4,110,고양시,1995,문촌마을(주공)9,6,주엽로,19900,42.75
2016,4,110,고양시,1995,강선마을뉴서울,13,중앙로,16150,40.32
2016,4,110,고양시,1994,강선마을태영,20,중앙로,15800,41.85
2016,4,110,고양시,1996,문촌마을(동부),12,중앙로,27450,73.72
2016,4,110,고양시,1994,강선마을(동부),12,강선로,40000,99.94
2016,4,110,고양시,1994,강선마을(보성),5,강선로,34000,70.47
2016,4,110,고양시,1994,호수마을(현대),11,노루목로,28500,59.93
2016,4,110,고양시,1996,호수마을(대우),8,중앙로,33500,84.96
2016,4,110,고양시,1994,호수마을(현대),5,노루목로,27500,59.93
2016,4,110,고양시,1996,호수마을(대우),16,중앙로,23800,54.4
2016,4,110,고양시,1994,호수마을(현대),12,노루목로,27900,59.93
2016,4,110,고양시,1994,호수마을(삼환),11,노루목로,46500,132.33
2016,4,110,고양시,1994,호수마을(현대),3,노루목로,34000,70.14
2016,4,110,고양시,1993,강선마을(동신),7,대산로,28700,73.98
2016,4,110,고양시,1994,문촌마을(뉴삼익),14,주엽로,28800,58.13
2016,4,110,고양시,2004,일산동양(955-2),8,고양대로,28000,84.97
2016,4,110,고양시,2004,산들마을5단지,20,일중로,28300,84.86
2016,4,110,고양시,1994,후곡마을(건영15),18,강선로,38500,84.9
2016,4,110,고양시,1995,후곡마을(주공),20,강선로,21500,59.31
2016,4,110,고양시,1995,후곡마을(대우),11,킨텍스로,20900,59.37
2016,4,110,고양시,2000,탄현마을풍림,11,현중로,23000,59.86
2016,4,110,고양시,2013,일산두산위브더제니스,22,일현로,36300,59.93
2016,4,110,고양시,1995,탄현마을(부영7),3,탄현로,15250,50.28
2016,4,110,고양시,2013,일산두산위브더제니스,28,일현로,61845,95.5
2016,4,110,고양시,1994,탄현마을(건영4),7,홀트로,20000,68.29
2016,4,110,고양시,1995,탄현마을(부영7),10,탄현로,18000,59.86
2016,4,110,고양시,1994,탄현마을(일신),14,탄현로,17300,53.12
2016,4,110,고양시,1994,탄현마을(일신),5,탄현로,16800,53.12
2016,4,110,고양시,2001,"큰마을대림,현대아파트",10,일현로,21300,59.82
2016,4,110,고양시,2004,일산동양(955-2),16,고양대로,24750,59.94
2016,4,110,고양시,1994,강선마을(보성),5,강선로,33700,70.47
2016,4,110,고양시,1994,강선마을(한신),14,대산로,33500,84.96
2016,4,110,고양시,1994,강선마을두진,21,중앙로,17200,44.32
2016,4,110,고양시,1994,강선마을(두산),14,강선로,28700,59.76
2016,4,110,고양시,1993,강선마을(롯데),10,강선로,31100,71.01
2016,4,110,고양시,1993,강선마을(롯데),4,강선로,30400,71.01
2016,4,110,고양시,1994,문촌마을(신우),7,킨텍스로,47700,126.66
2016,4,110,고양시,1994,강선마을(두산),5,강선로,33500,69.08
2016,4,110,고양시,1994,탄현마을(일신),5,탄현로,19200,59.84
2016,4,110,고양시,1994,강선마을(두산),4,강선로,27800,59.76
2016,4,110,고양시,1996,문촌마을(동부),19,중앙로,24500,59.71
2016,4,110,고양시,1993,강선마을(롯데),12,강선로,33000,71.01
2016,4,110,고양시,1993,문촌마을부영,5,주엽로,17500,40.27
2016,4,110,고양시,1994,강선마을(경남),9,강선로,44000,129.09
2016,4,110,고양시,1993,문촌마을부영,4,주엽로,16500,40.27
2016,4,110,고양시,1994,문촌마을(기산쌍용),6,대산로,23200,59.76
2016,4,110,고양시,1994,강선마을(대우),3,대산로,39000,101.94
2016,4,110,고양시,1994,문촌마을(기산쌍용),2,대산로,27000,70.16
2016,4,110,고양시,1994,문촌마을(기산쌍용),18,대산로,29000,70.16
2016,4,110,고양시,1994,강선마을(한신),8,대산로,27900,69.13
2016,4,110,고양시,1994,문촌마을(뉴삼익),5,주엽로,30700,58.13
2016,4,110,고양시,1999,문촌마을(세경14),7,킨텍스로,22000,49.68
2016,4,110,고양시,1994,강선마을(두산),9,강선로,33800,69.08
2016,4,110,고양시,1993,강선마을(럭키),5,강선로,32500,71.01
2016,4,110,고양시,2000,탄현마을서광,7,산현로17번길,25500,84.96
2016,4,110,고양시,1994,탄현마을(삼익),14,현중로,22500,59.97
2016,4,110,고양시,1995,탄현마을(건영5),15,현중로,23000,68.29
2016,4,110,고양시,2000,탄현마을풍림,15,현중로,22000,59.86
2016,4,110,고양시,2013,일산두산위브더제니스,39,일현로,65370,94.44
2016,4,110,고양시,2000,탄현마을풍림,20,현중로,21350,59.86
2016,4,110,고양시,2013,일산두산위브더제니스,26,일현로,64036,94.44
2016,4,110,고양시,2001,"큰마을대림,현대아파트",12,일현로,20400,59.82
2016,4,110,고양시,2013,일산두산위브더제니스,21,일현로,60987,95.5
2016,4,110,고양시,2013,일산두산위브더제니스,27,일현로,64227,94.44
2016,4,110,고양시,2013,일산두산위브더제니스,31,일현로,62130,95.5
2016,4,110,고양시,2001,"큰마을대림,현대아파트",9,일현로,35000,163.43
2016,4,110,고양시,2009,일산 임광진흥 아파트,5,탄현로,36200,123.8
2016,4,110,고양시,1994,후곡마을(건영15),13,강선로,27400,58.83
2016,4,110,고양시,1994,후곡마을(건영15),14,강선로,28100,58.83
2016,4,110,고양시,2003,신원2,14,원일로,32700,117.81
2016,4,110,고양시,1994,후곡마을(롯데),8,후곡로,21000,51.17
2016,4,110,고양시,1994,후곡마을(건영15),8,강선로,31000,70.98
2016,4,110,고양시,1994,후곡마을(럭키),5,후곡로,41000,84.85
2016,4,110,고양시,1994,후곡마을(럭키),15,후곡로,20200,49.5
2016,4,110,고양시,2001,일산1차현대홈타운,5,고양대로,26500,84.97
2016,4,110,고양시,1995,후곡마을(주공),10,강선로,23000,59.31
2016,4,110,고양시,1996,동문,19,산현로,23500,84.96
2016,4,110,고양시,1994,후곡마을(럭키),15,후곡로,39300,84.85
2016,4,110,고양시,1994,후곡마을(동성),13,킨텍스로,22400,59.4
2016,4,110,고양시,1994,후곡마을(건영15),13,강선로,37200,84.9
2016,4,110,고양시,1994,후곡마을(럭키),9,후곡로,33900,72.26
2016,4,110,고양시,1994,후곡마을(현대18),14,일산로,26800,72.36
2016,4,110,고양시,1994,후곡마을(동성),14,킨텍스로,19900,59.4
2016,4,110,고양시,1994,후곡마을(동성),10,킨텍스로,36200,84.27
2016,4,110,고양시,1995,후곡마을(동아16),10,강선로,30500,71.32
2016,4,110,고양시,1995,후곡마을(동아16),10,강선로,30000,71.32
2016,4,110,고양시,1995,후곡마을(동아16),11,강선로,37200,84.79
2016,4,110,고양시,1996,동문,1,산현로,21000,84.96
2016,4,110,고양시,1994,후곡마을(태영13),2,일산로,26500,72.28
2016,4,110,고양시,2002,일산2차현대홈타운,13,고양대로,27500,80.12
2016,4,110,고양시,1994,후곡마을(태영13),6,일산로,20700,57.76
2016,4,110,고양시,2003,일산메가씨티,13,원일로,8400,29.93
2016,4,110,고양시,2002,일산2차현대홈타운,6,고양대로,28800,80.12
2016,4,110,고양시,1997,일산동문(2),3,고양대로,18750,59.4
2016,4,110,고양시,1994,후곡마을(태영13),8,일산로,20500,57.76
2016,4,110,고양시,1994,후곡마을(태영13),15,일산로,20500,57.76
2016,4,110,고양시,1993,강선마을(동문),6,주화로,28400,65
2016,4,110,고양시,1994,강선마을(두산),8,강선로,34150,69.08
2016,4,110,고양시,1994,문촌마을(동아),10,주엽로,24400,59.92
2016,4,110,고양시,1995,문촌마을(주공)7,6,킨텍스로,20700,49.69
2016,4,110,고양시,1994,강선마을(두산),12,강선로,46700,84.71
2016,4,110,고양시,1994,강선마을(두산),9,강선로,28650,59.76
2016,4,110,고양시,1994,강선마을(두산),19,강선로,46400,84.71
2016,4,110,고양시,1994,강선마을(경남),6,강선로,50500,164.88
2016,4,110,고양시,1994,문촌마을(뉴삼익),5,주엽로,30000,58.13
2016,4,110,고양시,1994,문촌마을(우성)1,2,대산로,20000,50.55
2016,4,110,고양시,1994,강선마을(두산),13,강선로,47000,84.71
2016,4,110,고양시,1994,강선마을(두산),17,강선로,35500,69.08
2016,4,110,고양시,1994,강선마을(두산),4,강선로,34600,69.08
2016,4,110,고양시,1994,강선마을(보성),18,강선로,35750,70.47
2016,4,110,고양시,1994,강선마을(건영),9,강선로,47500,132.12
2016,4,110,고양시,1994,강선마을(벽산),2,대산로,39900,101.94
2016,4,110,고양시,1996,문촌마을(유승),16,중앙로,27100,77.63
2016,4,110,고양시,1994,문촌마을(신우),10,킨텍스로,34000,73.08
2016,4,110,고양시,1993,강선마을(화성),3,강성로,20000,57.27
2016,4,110,고양시,1993,강선마을(삼환),11,강선로,32800,71.06
2016,4,110,고양시,2013,일산두산위브더제니스,26,일현로,63179,95.5
2016,4,110,고양시,2013,일산두산위브더제니스,49,일현로,66323,94.44
2016,4,110,고양시,1994,후곡마을(럭키),9,후곡로,21300,49.5
2016,4,110,고양시,1995,후곡마을(주공),12,강선로,25500,68.13
2016,4,110,고양시,1997,일산동문(3),4,고양대로,22000,84.96
2016,4,110,고양시,1994,후곡마을(건영15),11,강선로,27800,58.83
2016,4,110,고양시,1995,후곡마을(주공),11,경의로,23350,59.31
2016,4,110,고양시,1994,후곡마을(현대3),11,후곡로,40000,101.86
2016,4,110,고양시,1996,에이스,7,탄중로,26000,120.93
2016,4,110,고양시,1999,주은1,4,산현로92번길,19800,84.94
2016,4,110,고양시,1995,후곡마을(주공),15,강선로,23900,68.13
2016,4,110,고양시,1995,후곡마을(주공),10,강선로,24700,68.13
2016,4,110,고양시,2003,산들마을3단지,15,고양대로,29000,84.8
2016,4,110,고양시,1995,후곡마을(동양),10,후곡로,28300,71.08
2016,4,110,고양시,1996,에이스,14,탄중로,25000,120.93
2016,4,110,고양시,1994,후곡마을(럭키),19,후곡로,31200,72.26
2016,4,110,고양시,1993,강선마을(롯데),13,강선로,31800,71.01
2016,4,110,고양시,1999,문촌마을(세경14),12,킨텍스로,22000,49.68
2016,4,110,고양시,2001,"큰마을대림,현대아파트",6,일현로,26200,84.73
2016,4,110,고양시,1995,후곡마을(주공),14,경의로,24200,68.13
2016,4,110,고양시,1994,후곡마을(건영15),2,강선로,24000,58.83
2016,4,110,고양시,2003,일신휴먼빌(1655),2,원일로21번길,23000,70.98
2016,4,110,고양시,2003,일신휴먼빌(1655),1,원일로21번길,26400,84.99
2016,4,110,고양시,1994,문촌마을(신우),5,킨텍스로,39000,84.99
2016,4,110,고양시,1994,강선마을(한신),8,대산로,21300,52.57
2016,4,110,고양시,1995,강선마을뉴서울,7,중앙로,15500,40.32
2016,4,110,고양시,1993,강선마을(롯데),11,강선로,28000,60
2016,4,110,고양시,1993,강선마을(럭키),8,강선로,38500,84.99
2016,4,110,고양시,1994,문촌마을(뉴삼익),8,주엽로,29850,58.13
2016,4,110,고양시,1994,문촌마을(우성)1,9,대산로,20900,50.55
2016,4,110,고양시,1993,강선마을(롯데),4,강선로,26900,60
2016,4,110,고양시,1994,문촌마을(동아),7,주엽로,31300,71.64
2016,4,110,고양시,1994,강선마을(두산),13,강선로,28800,59.76
2016,4,110,고양시,1994,문촌마을(뉴삼익),4,주엽로,34800,67.39
2016,4,110,고양시,1994,문촌마을(뉴삼익),6,주엽로,40390,84.02
2016,4,110,고양시,1993,문촌마을부영,5,주엽로,17000,40.27
2016,4,110,고양시,1993,강선마을(화성),15,강성로,27900,69.9
2016,4,110,고양시,1994,문촌마을(우성)3,13,대산로,53450,134.97
2016,4,110,고양시,1994,강선마을(두산),20,강선로,32000,69.08
2016,4,110,고양시,1994,강선마을(한신),7,대산로,28700,69.13
2016,4,110,고양시,1993,강선마을(동문),5,주화로,28900,65
2016,4,110,고양시,1993,강선마을(동신),3,대산로,23500,59.49
2016,4,110,고양시,1993,강선마을(동신),7,대산로,24950,59.49
2016,4,110,고양시,2013,일산두산위브더제니스,38,일현로,65275,94.44
2016,4,110,고양시,2013,일산두산위브더제니스,18,일현로,63369,94.44
2016,4,110,고양시,1996,에이스,15,탄중로,19000,84.87
2016,4,110,고양시,1989,일산중앙가든,2,탄중로471번길,10500,45.45
2016,4,110,고양시,1994,후곡마을(건영15),11,강선로,31700,70.98
2016,4,110,고양시,1994,후곡마을(동성),3,킨텍스로,21000,59.4
2016,4,110,고양시,1995,후곡마을(주공),8,강선로,26000,68.13
2016,4,110,고양시,1994,후곡마을(현대18),8,일산로,29000,72.36
2016,4,110,고양시,2004,산들마을5단지,9,일중로,28500,84.86
2016,4,110,고양시,1995,후곡마을(주공),16,강선로,23500,59.31
2016,4,110,고양시,1994,후곡마을(럭키),12,후곡로,34000,72.26
2016,4,110,고양시,1995,후곡마을(주공),3,경의로,24300,68.13
2016,4,110,고양시,1995,후곡마을(주공),11,강선로,24950,68.13
2016,4,110,고양시,1995,후곡마을(주공),16,강선로,22000,59.31
2016,4,110,고양시,2013,푸르지오,18,일청로,32000,84.78
2016,4,110,고양시,2003,일산메가씨티,10,원일로,8500,29.93
2016,4,110,고양시,1997,일산동문(2),23,고양대로,24000,84.97
2016,4,110,고양시,1994,탄현마을(현대),12,현중로,23950,68.04
2016,4,110,고양시,2009,일산 임광진흥 아파트,10,탄현로,31000,84.82
2016,4,110,고양시,1995,탄현마을(부영7),5,탄현로,15700,50.28
2016,4,110,고양시,2001,"큰마을대림,현대아파트",2,일현로,26000,84.73
2016,4,110,고양시,2000,탄현마을서광,18,산현로17번길,26800,75.84
2016,4,110,고양시,1994,탄현마을(삼익),8,현중로,21400,59.97
2016,4,110,고양시,1995,탄현마을(동문),10,탄현로,22500,70.47
2016,4,110,고양시,2001,"큰마을대림,현대아파트",13,일현로,21200,59.82
2016,4,110,고양시,2013,일산두산위브더제니스,5,일현로,33800,59.93
2016,4,110,고양시,2001,"큰마을대림,현대아파트",1,일현로,19300,59.82
2016,4,110,고양시,1995,탄현마을(건영5),15,현중로,22900,68.61
2016,4,110,고양시,2001,"큰마을대림,현대아파트",9,일현로,20900,59.82
2016,4,110,고양시,2013,일산두산위브더제니스,22,일현로,61082,95.5
2016,4,110,고양시,1995,탄현마을(건영5),9,현중로,22300,68.29
2016,4,110,고양시,1994,탄현마을(동성),2,일현로,26400,101.91
2016,4,110,고양시,1995,탄현마을(부영7),8,탄현로,16200,50.28
2016,4,110,고양시,2001,"큰마을대림,현대아파트",18,일현로,21900,59.94
2016,4,110,고양시,2001,"큰마을대림,현대아파트",7,일현로,22000,59.82
2016,4,110,고양시,2005,쌍용스윗닷홈,6,일현로,25000,84.99
2016,4,110,고양시,1994,탄현마을(한신),5,현중로,23900,68.04
2016,4,110,고양시,1994,탄현마을(한신),4,현중로,22000,68.04
2016,4,110,고양시,1994,탄현마을(현대),6,현중로,27700,84.36
2016,4,110,고양시,1995,탄현마을(부영3),15,홀트로,16600,46.58
2016,4,110,고양시,1994,후곡마을(럭키),2,후곡로,19700,49.5
2016,4,110,고양시,1994,후곡마을(럭키),10,후곡로,33800,72.26
2016,4,110,고양시,1994,후곡마을(건영6),13,일산로,33000,84.5
2016,4,110,고양시,1995,후곡마을(금호),10,후곡로,36900,83.77
2016,4,110,고양시,1994,후곡마을(태영13),15,일산로,20000,57.76
2016,4,110,고양시,1994,후곡마을(태영13),15,일산로,20000,57.76
2016,4,110,고양시,1991,미주8,5,일청로59번길,13900,59.67
2016,4,110,고양시,1999,주은1,5,산현로92번길,17000,59.58
2016,4,110,고양시,1995,후곡마을(동성),16,킨텍스로,28500,69.39
2016,4,110,고양시,1994,후곡마을(동부),5,일산로,25500,65.81
2016,4,110,고양시,2003,산들마을3단지,1,고양대로,32200,116.71
2016,4,110,고양시,1994,후곡마을(럭키),6,후곡로,21200,49.5
2016,4,110,고양시,1994,후곡마을(럭키),19,후곡로,31500,72.26
2016,4,110,고양시,1997,일산동문(2),10,고양대로,18500,58.99
2016,4,110,고양시,1997,일산쌍용,10,탄중로,23000,84.96
2016,4,110,고양시,1994,후곡마을(럭키),7,후곡로,19600,49.5
2016,4,110,고양시,1994,후곡마을(현대18),10,일산로,28900,72.36
2016,4,110,고양시,1995,후곡마을(주공),18,강선로,24000,59.31
2016,4,110,고양시,1994,후곡마을(태영13),2,일산로,20000,57.76
2016,4,110,고양시,1995,후곡마을(한양),15,후곡로,35000,84.95
2016,4,110,고양시,1994,후곡마을(동신),14,후곡로,48000,134.88
2016,4,110,고양시,1994,후곡마을(동신),10,후곡로,43600,116.85
2016,4,110,고양시,1994,후곡마을(현대18),8,일산로,21900,59.93
2016,4,110,고양시,1994,후곡마을(동성),5,킨텍스로,22250,59.4
2016,4,110,고양시,1994,후곡마을(현대18),4,일산로,23000,59.93
2016,4,110,고양시,1995,후곡마을(코오롱),7,강선로,20800,48.84
2016,4,110,고양시,1994,후곡마을(건영15),5,강선로,31400,70.98
2016,4,110,고양시,1994,후곡마을(태영13),8,일산로,20950,57.76
2016,4,110,고양시,1994,후곡마을(현대18),10,일산로,27500,72.36
2016,4,110,고양시,1995,후곡마을(코오롱),9,강선로,38000,84.79
2016,4,110,고양시,1995,후곡마을(주공),14,경의로,24300,68.13
2016,4,110,고양시,1999,문촌마을(세경14),6,킨텍스로,21000,49.68
2016,4,110,고양시,1994,강선마을(두산),10,강선로,35000,69.08
2016,4,110,고양시,1995,문촌마을(대원),14,주엽로,46900,130.44
2016,4,110,고양시,1995,문촌마을(주공)7,15,킨텍스로,21750,49.69
2016,4,110,고양시,1993,강선마을(동신),7,대산로,28900,73.98
2016,4,110,고양시,1994,문촌마을(기산쌍용),4,대산로,23200,59.73
2016,4,110,고양시,1994,문촌마을(쌍용),13,대산로,43500,152.2
2016,4,110,고양시,1993,강선마을(유원),7,강선로,33500,71.06
2016,4,110,고양시,1993,문촌마을부영,11,주엽로,16400,40.27
2016,4,110,고양시,1994,문촌마을(뉴삼익),14,주엽로,30000,58.13
2016,4,110,고양시,2002,태영(954),8,고양대로,28000,84.89
2016,4,110,고양시,2001,일산1차현대홈타운,3,고양대로,24700,84.97
