A,B,C,시군명,건축년도,아파트명,층수,도로명,I,J
2015,10,110,부천시,1990,동아,3,삼작로280번길,11800,47.34
2015,10,110,부천시,1994,금강마을(주공),8,계남로,32300,84.81
2015,10,110,부천시,1995,금강마을(주공),11,계남로,18650,41.85
2015,10,110,부천시,1996,덕유마을(주공2),5,도약로,18400,45
2015,10,110,부천시,1994,꿈마을(삼환),10,옥산로,34000,81.48
2015,10,110,부천시,1995,한라마을(주공2),12,계남로,17500,41.85
2015,10,110,부천시,1994,미리내마을(한양),14,조마루로285번길,16500,41.09
2015,10,110,부천시,1994,연화마을(쌍용),19,옥산로,36500,134.07
2015,10,110,부천시,1984,흥립약대,3,신흥로321번길,9900,44.01
2015,10,110,부천시,2012,부천위브트레지움2단지,17,도약로,46800,84.98
2015,10,110,부천시,1994,우남,10,수도로48번길,16000,57.8
2015,10,110,부천시,1984,흥립약대,2,신흥로321번길,11200,41.31
2015,10,110,부천시,2012,부천위브트레지움2단지,9,도약로,36100,59.98
2015,10,110,부천시,2012,부천위브트레지움1단지,4,수도로,35700,59.98
2015,10,110,부천시,2012,부천위브트레지움2단지,11,도약로,52000,114.98
2015,10,110,부천시,2012,부천위브트레지움1단지,12,수도로,52000,121.18
2015,10,110,부천시,1984,흥립약대,5,신흥로321번길,9400,41.31
2015,10,110,부천시,2012,부천위브트레지움2단지,3,도약로,42900,84.98
2015,10,110,부천시,2012,부천위브트레지움2단지,21,도약로,36000,59.98
2015,10,110,부천시,2012,부천위브트레지움1단지,14,수도로,42500,84.98
2015,10,110,부천시,2012,부천위브트레지움2단지,4,도약로,43750,84.98
2015,10,110,부천시,1984,흥립약대,3,신흥로321번길,11800,41.31
2015,10,110,부천시,1993,중흥마을(신동아),3,중동로280번길,40000,134.79
2015,10,110,부천시,1994,미리내마을(한양),6,조마루로285번길,35300,84.9
2015,10,110,부천시,2009,팰리스카운티,1,중동로,41000,84.99
2015,10,110,부천시,1993,무지개마을(동신),12,조마루로,28000,59.49
2015,10,110,부천시,1993,설악마을(주공),6,계남로,21700,49.8
2015,10,110,부천시,1995,한라마을(주공2),6,계남로,21900,49.77
2015,10,110,부천시,1994,꿈마을(건영),13,옥산로,40000,133.92
2015,10,110,부천시,1995,한라마을(주공2),2,계남로,21800,49.77
2015,10,110,부천시,1993,그린타운(한신),7,부흥로,41250,133.12
2015,10,110,부천시,1995,보람마을(동남),11,석천로,29900,59.94
2015,10,110,부천시,1994,미리내마을(금호),11,조마루로285번길,18900,41.85
2015,10,110,부천시,1993,미리내마을(롯데2),10,조마루로,29000,64.08
2015,10,110,부천시,1993,미리내마을(롯데2),9,조마루로,30000,64.08
2015,10,110,부천시,1997,덕유마을(주공4),21,도약로,26000,59.98
2015,10,110,부천시,1995,중흥마을(주공),25,계남로,27050,58.71
2015,10,110,부천시,1995,중흥마을(주공),4,계남로,24000,58.71
2015,10,110,부천시,1992,복사골(시영),3,중동로,20100,56.58
2015,10,110,부천시,2009,팰리스카운티,22,중동로,36200,59.98
2015,10,110,부천시,1983,일두,5,부일로725번길,15000,42.36
2015,10,110,부천시,2006,청도포그니에,14,역곡로14번길,29000,84.7
2015,10,110,부천시,2006,동부센트레빌3단지,12,안곡로279번길,34550,84.99
2015,10,110,부천시,1983,건우,1,부일로645번길,9000,43.92
2015,10,110,부천시,2006,"부천동부센트레빌1,2단지",7,지봉로77번길,29100,59.5
2015,10,110,부천시,2011,역곡역이편한세상,7,역곡로19번길,40500,84.99
2015,10,110,부천시,2003,대주파크빌,12,지봉로,28000,84.7
2015,10,110,부천시,1996,한국,9,안곡로,22400,59.67
2015,10,110,부천시,1995,중흥마을(주공),7,계남로,26450,58.71
2015,10,110,부천시,1994,꿈마을(한진),16,옥산로,34600,81.48
2015,10,110,부천시,1989,한아름,3,소사로793번길,13300,50.88
2015,10,110,부천시,2005,동제이지안2차,9,원종로93번길,28800,84.98
2015,10,110,부천시,1986,형진,3,소사로700번길,11000,41.4
2015,10,110,부천시,2011,역곡역이편한세상,8,역곡로19번길,43000,84.99
2015,10,110,부천시,1989,현대,1,소사로300번길,12000,57.03
2015,10,110,부천시,2003,현대홈타운1-6,18,은성로,32250,84.39
2015,10,110,부천시,2004,부천 범박 힐스테이트1단지,20,범안로,32500,75.84
2015,10,110,부천시,2004,부천 범박 힐스테이트1단지,24,범안로,30500,59.95
2015,10,110,부천시,2011,범박휴먼시아2단지,13,양지남로68번길,39300,84.67
2015,10,110,부천시,2011,범박휴먼시아2단지,12,양지남로68번길,36000,84.67
2015,10,110,부천시,2011,범박휴먼시아2단지,5,양지남로68번길,34850,84.67
2015,10,110,부천시,2003,부천범박힐스테이트 4단지,24,범안로96번길,35800,84.39
2015,10,110,부천시,2003,부천범박힐스테이트 4단지,22,범안로96번길,38200,99.61
2015,10,110,부천시,2006,"부천동부센트레빌1,2단지",5,지봉로77번길,43500,120.14
2015,10,110,부천시,1983,한도(7-8동),5,부일로664번길,9800,43.12
2015,10,110,부천시,2006,역곡1차한양수자인101동,2,지봉로121번길,23000,77.64
2015,10,110,부천시,1983,건우,2,부일로645번길,11000,46.08
2015,10,110,부천시,2004,삼성쉐르빌,2,역곡로26번길,24000,61.46
2015,10,110,부천시,1987,동성,5,부일로,11150,41.52
2015,10,110,부천시,2005,세창짜임,5,역곡로20번길,28000,83.98
2015,10,110,부천시,2004,부천범박힐스테이트3단지,16,범안로95번길,34000,84.92
2015,10,110,부천시,2011,범박휴먼시아2단지,8,양지남로68번길,35900,84.67
2015,10,110,부천시,2004,부천범박힐스테이트2단지,3,범안로,33000,99.61
2015,10,110,부천시,2003,부천범박힐스테이트5단지,25,범안로,44000,140.94
2015,10,110,부천시,2004,부천 범박 힐스테이트1단지,12,범안로,34800,84.49
2015,10,110,부천시,2004,부천범박힐스테이트3단지,17,범안로95번길,36500,84.92
2015,10,110,부천시,2008,푸른빌,10,경인로133번길,32500,107.63
2015,10,110,부천시,1995,뉴서울,18,중동로71번길,22000,59.97
2015,10,110,부천시,1979,삼익1,10,경인로134번길,16500,62.64
2015,10,110,부천시,1985,욱일5,5,중동로71번길,17000,73.08
2015,10,110,부천시,1984,롯데APT,2,심곡로67번길,18850,60.89
2015,10,110,부천시,1995,뉴서울,1,중동로71번길,28000,84.95
2015,10,110,부천시,2010,부천 송내 동양 N'PART,7,중동로22번길,32000,84.87
2015,10,110,부천시,1995,뉴서울,16,중동로71번길,23500,59.97
2015,10,110,부천시,1989,현대,11,성주로,17800,50.49
2015,10,110,부천시,1986,삼우,3,경인로26번길,14900,65.88
2015,10,110,부천시,1990,우성,7,경인로29번길,32000,84.91
2015,10,110,부천시,1986,중앙,3,원종로,13000,43.2
2015,10,110,부천시,1986,동화,1,원종로71번길,15900,59.4
2015,10,110,부천시,1983,미성,1,삼작로410번길,15300,43.71
2015,10,110,부천시,1988,성락,4,원종로51번길,12000,46.26
2015,10,110,부천시,1990,동문1차,1,소사로,27700,84.81
2015,10,110,부천시,1989,유림,2,성오로128번길,15100,55.56
2015,10,110,부천시,2011,원종동금호어울림,12,소사로819번길,48000,116.86
2015,10,110,부천시,1995,삼성,4,소사로78번길,35300,134.97
2015,10,110,부천시,2004,소사에스케이뷰,12,소삼로,35800,84.98
2015,10,110,부천시,1995,주공,11,소사로102번길,21100,58.14
2015,10,110,부천시,2012,부천소사역푸르지오,2,소삼로,40500,84.94
2015,10,110,부천시,2012,부천소사역푸르지오,2,소삼로,39950,84.94
2015,10,110,부천시,2012,부천소사역푸르지오,3,소삼로,40600,84.98
2015,10,110,부천시,1984,한신,6,소사로170번길,17500,64.34
2015,10,110,부천시,1988,진양,3,호현로387번길,9500,39.12
2015,10,110,부천시,2012,부천소사역푸르지오,8,소삼로,51500,122.86
2015,10,110,부천시,2006,주공,11,소사동로,27800,59.45
2015,10,110,부천시,2012,소새울KCC스위첸,2,은성로67번길,44000,128
2015,10,110,부천시,2012,부천소사역푸르지오,21,소삼로,40650,84.94
2015,10,110,부천시,2012,부천소사역푸르지오,16,소삼로,51500,122.86
2015,10,110,부천시,2012,부천소사역푸르지오,10,소삼로,51500,122.86
2015,10,110,부천시,1991,삼익3차,11,안곡로,24900,84.93
2015,10,110,부천시,1995,아주,2,범안로21번길,26800,84.95
2015,10,110,부천시,2005,신일해피트리,13,경인로484번길,29700,84.75
2015,10,110,부천시,1984,동신,1,경인로,19500,55.69
2015,10,110,부천시,1984,동신,3,경인로,24100,69.73
2015,10,110,부천시,1986,복지,1,경인로484번길,10000,42.66
2015,10,110,부천시,2002,네오빌,11,경인로,9800,27.26
2015,10,110,부천시,2004,한양,9,경인로425번길,23000,82.01
2015,10,110,부천시,1990,삼익3차,5,안곡로,18700,56.67
2015,10,110,부천시,1989,염광,8,안곡로16번길,16200,63.76
2015,10,110,부천시,1989,현대7차,2,부광로15번길,19600,61.19
2015,10,110,부천시,1987,대진,5,범안로,17000,60.21
2015,10,110,부천시,1988,현대,12,성주로,13000,43.02
2015,10,110,부천시,1987,진우,2,경인로,10700,46.32
2015,10,110,부천시,1995,뉴서울,9,중동로71번길,35800,123.72
2015,10,110,부천시,2005,푸르지오,24,중동로,30850,59.8
2015,10,110,부천시,2008,중동푸르지오2차(B단지),6,경인로133번길,38200,84.99
2015,10,110,부천시,1995,뉴서울,16,중동로71번길,30300,84.95
2015,10,110,부천시,2008,중동푸르지오2차(A단지),5,경인로117번길,33000,59.82
2015,10,110,부천시,2006,주공뜨란채,17,소사동로72번길,35300,84.85
2015,10,110,부천시,1995,주공,11,소사로102번길,21500,58.14
2015,10,110,부천시,1984,한신,12,소사로170번길,19000,64.34
2015,10,110,부천시,2012,부천소사역푸르지오,3,소삼로,40600,84.98
2015,10,110,부천시,2012,부천소사역푸르지오,11,소삼로,40600,84.98
2015,10,110,부천시,2012,부천소사역푸르지오,17,소삼로,41300,84.94
2015,10,110,부천시,1984,한신,8,소사로170번길,24900,84.21
2015,10,110,부천시,1986,건우,3,역곡로455번길,11000,48.18
2015,10,110,부천시,1988,부촌2차,4,고강로72번길,8600,38.27
2015,10,110,부천시,1988,부촌1차,3,고강로72번길,9500,38.27
2015,10,110,부천시,1989,동문미도(327-7),1,수주로,10500,51.3
2015,10,110,부천시,1987,부강1차,2,원종로,13400,49.08
2015,10,110,부천시,1989,홍익,2,고리울로74번길,13200,48.45
2015,10,110,부천시,1986,고강3차,3,고강로154번길,9400,43.2
2015,10,110,부천시,1989,홍익,4,고리울로74번길,7500,33.54
2015,10,110,부천시,1987,삼우(389-1),2,고리울로52번길,8800,42.03
2015,10,110,부천시,1989,선우,2,고리울로64번길,12000,47.43
2015,10,110,부천시,2005,푸르지오,14,중동로,39950,84.87
2015,10,110,부천시,1990,우성,7,경인로29번길,28500,84.91
2015,10,110,부천시,1995,뉴서울,13,중동로71번길,23950,59.97
2015,10,110,부천시,1984,동신,5,경인로,23000,69.73
2015,10,110,부천시,1984,동신,1,경인로,19500,55.69
2015,10,110,부천시,1987,대진,5,범안로,18400,62.82
2015,10,110,부천시,1987,대현9차,2,경인로498번길,12850,48.75
2015,10,110,부천시,1989,삼익세라믹,7,소안로,18000,56.67
2015,10,110,부천시,2003,삼풍,5,경인로536번길,18800,69.74
2015,10,110,부천시,1989,염광,8,안곡로16번길,14500,52.33
2015,10,110,부천시,1984,동신,3,경인로,24700,69.73
2015,10,110,부천시,1979,삼익1,6,경인로134번길,10400,51.67
2015,10,110,부천시,2005,푸르지오,8,중동로,37000,84.87
2015,10,110,부천시,2001,송내대우,14,경인로134번길,31000,80.68
2015,10,110,부천시,2010,부천 우방 유쉘,3,경인로134번길,32000,84.94
2015,10,110,부천시,1979,삼익1,9,경인로134번길,11300,51.67
2015,10,110,부천시,2010,부천 송내 동양 N'PART,10,중동로22번길,32900,84.88
2015,10,110,부천시,1995,뉴서울,3,중동로71번길,22000,59.97
2015,10,110,부천시,2006,오정생활휴먼시아3단지,10,오정로,24300,59.95
2015,10,110,부천시,2006,오정생활휴먼시아3단지,9,오정로,24350,59.95
2015,10,110,부천시,2006,오정생활휴먼시아2단지,2,오정로,31800,84.69
2015,10,110,부천시,1999,창보,6,오정로,18500,59.63
2015,10,110,부천시,1991,대흥상우,3,성오로160번길,17400,59.58
2015,10,110,부천시,1995,세종2,6,오정로252번길,25000,82.43
2015,10,110,부천시,2006,오정생활휴먼시아2단지,14,오정로,36500,84.69
2015,10,110,부천시,2006,오정생활휴먼시아3단지,9,오정로,24300,59.95
2015,10,110,부천시,2006,오정생활휴먼시아2단지,12,오정로,36800,84.69
2015,10,110,부천시,1991,대흥상우,3,성오로160번길,22000,71.97
2015,10,110,부천시,1999,창보,2,오정로,25100,78.24
2015,10,110,부천시,2010,삼정 뷰그리안,9,석천로,29200,84.79
2015,10,110,부천시,2010,삼정 뷰그리안,10,석천로,28700,84.79
2015,10,110,부천시,2004,서울,6,신흥로377번가길,22000,84.95
2015,10,110,부천시,1985,심곡주공APT,4,성주로,19000,61.77
2015,10,110,부천시,2011,원종동금호어울림,5,소사로819번길,32000,59.88
2015,10,110,부천시,1993,태진,3,원종로93번길,15500,58.69
2015,10,110,부천시,1988,유호나동,4,성오로140번길,13000,47.46
2015,10,110,부천시,1990,동문1차,5,소사로,25700,84.81
2015,10,110,부천시,1991,동문2차,1,소사로835번길,24500,81.28
2015,10,110,부천시,1987,효자,1,성오로140번길,13200,48.87
2015,10,110,부천시,1989,기용,5,원종로,9400,41.01
2015,10,110,부천시,1987,동진1,3,고강로24번길,10500,40.05
2015,10,110,부천시,2002,라일락마을(서해),10,상동로117번길,49800,112.16
2015,10,110,부천시,2002,하얀마을(현대),8,조마루로,50000,101.83
2015,10,110,부천시,1993,반달마을(선경),14,상일로,21000,50.03
2015,10,110,부천시,2002,행복한마을(금호),15,소향로,42500,84.87
2015,10,110,부천시,1994,반달마을(극동신라),9,상일로,23300,59.76
2015,10,110,부천시,2002,진달래마을(신동아),11,계남로,37450,84.85
2015,10,110,부천시,1993,반달마을(선경),4,상일로,15100,39.84
2015,10,110,부천시,2003,대신스카이빌,13,길주로,19100,59.93
2015,10,110,부천시,2002,진달래마을(효성),6,계남로,44000,84.98
2015,10,110,부천시,1994,사랑마을(선경),19,부흥로,45000,156.15
2015,10,110,부천시,1993,반달마을(삼익),23,장말로,31800,82.9
2015,10,110,부천시,1993,반달마을(건영),4,상일로,25000,59.84
2015,10,110,부천시,2002,진달래마을(대림),9,도약로,42700,84.95
2015,10,110,부천시,2002,라일락마을(신성미소지움),13,도약로,33600,59.96
2015,10,110,부천시,1996,한아름마을(한국),6,부흥로,21900,48.18
2015,10,110,부천시,2002,다정한마을(주공),15,상동로,40000,84.8
2015,10,110,부천시,1996,한아름마을(한국),15,부흥로,25950,59.1
2015,10,110,부천시,1993,반달마을(건영),19,상일로,22000,55.73
2015,10,110,부천시,2008,WITHUSVILL,17,길주로,29100,84.85
2015,10,110,부천시,2002,푸른마을(창보),10,송내대로205번길,45000,84.96
2015,10,110,부천시,2002,하얀마을(경남),13,부흥로,29400,59.82
2015,10,110,부천시,2002,진달래마을(효성써미트빌),1,계남로,46500,101.85
2015,10,110,부천시,1994,광성,9,옥산로138번길,22800,79.75
2015,10,110,부천시,1989,팔복,5,성곡로69번길,10000,40.65
2015,10,110,부천시,1994,근화,1,성곡로97번길,13200,55.8
2015,10,110,부천시,1999,원미동풍림,8,원미로,29600,84.74
2015,10,110,부천시,2012,미성로뎀빌,7,원미로7번길,10400,25.08
2015,10,110,부천시,2012,JN펠리스 C동,9,장말로,11800,30.08
2015,10,110,부천시,2003,옥성,7,부천로66번길,19900,66.61
2015,10,110,부천시,2009,팰리스카운티,7,중동로,42800,84.99
2015,10,110,부천시,1995,보람마을(아주),11,조마루로,35300,84.94
2015,10,110,부천시,1996,한라마을(주공3),2,도약로,23200,58.14
2015,10,110,부천시,1993,그린타운(한신),12,부흥로,41500,133.12
2015,10,110,부천시,1993,미리내마을(동성),11,조마루로,33900,84.6
2015,10,110,부천시,1994,꿈마을(삼환),4,옥산로,25500,59.88
2015,10,110,부천시,1997,덕유마을(주공4),13,도약로,25700,59.98
2015,10,110,부천시,1995,은하마을(주공1),7,중동로,24500,49.67
2015,10,110,부천시,2009,팰리스카운티,18,중동로,53700,102.56
2015,10,110,부천시,1997,덕유마을(주공4),3,도약로,16800,39.9
2015,10,110,부천시,1993,미리내마을(동성),11,조마루로,31500,78.08
2015,10,110,부천시,1993,미리내마을(롯데2),13,조마루로,35000,84.99
2015,10,110,부천시,1993,미리내마을(롯데2),10,조마루로,39000,84.99
2015,10,110,부천시,1993,미리내마을(롯데2),9,조마루로,37800,84.99
2015,10,110,부천시,1996,덕유마을(주공3),5,중동로,25300,58.74
2015,10,110,부천시,1996,한라마을(주공3),11,도약로,25800,58.14
2015,10,110,부천시,1995,연화마을(대원),13,옥산로,42000,127.06
2015,10,110,부천시,1995,은하마을(주공1),15,중동로,16300,37.67
2015,10,110,부천시,1995,한라마을(주공2),10,계남로,23250,49.77
2015,10,110,부천시,1995,금강마을(주공),4,계남로,20500,42.75
2015,10,110,부천시,1994,연화마을(쌍용),5,옥산로,27300,60
2015,10,110,부천시,1995,한라마을(주공2),8,계남로,17300,41.85
2015,10,110,부천시,1993,무지개마을(LG),2,중동로,26400,59.79
2015,10,110,부천시,1993,그린타운(한신),9,부흥로,42000,133.12
2015,10,110,부천시,1994,은하마을(효성),7,중동로279번길,43400,101.88
2015,10,110,부천시,1993,반달마을(동아),11,상일로,24000,59.92
2015,10,110,부천시,1994,꿈동산(신안),9,장말로,39200,101.98
2015,10,110,부천시,1993,반달마을(건영),13,상일로,23000,55.73
2015,10,110,부천시,1993,반달마을(동아),9,상일로,23800,59.92
2015,10,110,부천시,1993,반달마을(삼익),8,장말로,30500,82.9
2015,10,110,부천시,1994,사랑마을(벽산),2,부흥로,36350,101.88
2015,10,110,부천시,1994,사랑마을(선경),2,부흥로,40000,114.3
2015,10,110,부천시,1994,반달마을(극동신라),1,상일로,15900,41.44
2015,10,110,부천시,2002,다정한마을(삼성),18,평천로,38500,84.94
2015,10,110,부천시,2002,라일락마을(신성미소지움),2,도약로,32500,59.96
2015,10,110,부천시,1993,반달마을(동아),2,상일로,19600,50.03
2015,10,110,부천시,1994,꿈동산(신안),16,장말로,41000,121.8
2015,10,110,부천시,1994,꿈동산(신안),1,장말로,37800,134.79
2015,10,110,부천시,2004,리파인빌,17,길주로,25200,84.24
2015,10,110,부천시,2002,진달래마을(대림),2,도약로,40900,84.95
2015,10,110,부천시,2002,라일락마을(서해),7,상동로117번길,54000,127.74
2015,10,110,부천시,2002,라일락마을(서해),18,상동로117번길,53700,127.74
2015,10,110,부천시,2002,행복한마을(한양),2,조마루로,40000,84
2015,10,110,부천시,1994,반달마을(극동신라),13,상일로,25250,59.76
2015,10,110,부천시,2002,라일락마을(동양),6,계남로,39000,84.99
2015,10,110,부천시,2007,코오롱이데아폴리스,10,소향로,37700,115.82
2015,10,110,부천시,2004,리파인빌,20,길주로,15500,46.74
2015,10,110,부천시,1994,반달마을(극동신라),18,상일로,34500,84.91
2015,10,110,부천시,1993,반달마을(건영),9,상일로,23600,59.84
2015,10,110,부천시,2002,진달래마을(대림),7,도약로,43000,84.95
2015,10,110,부천시,1994,한아름마을(동아),3,부흥로,32800,84.87
2015,10,110,부천시,2007,코오롱이데아폴리스,20,소향로,50500,129.76
2015,10,110,부천시,2002,하얀마을(현대),7,조마루로,47800,101.83
2015,10,110,부천시,2002,행복한마을(한양),4,조마루로,41800,84
2015,10,110,부천시,2002,푸른마을(한라),7,송내대로205번길,35900,60
2015,10,110,부천시,2003,다정한마을(금강),9,상동로,40000,84.99
2015,10,110,부천시,1994,한아름마을(동성),6,부흥로,32500,84.87
2015,10,110,부천시,1994,사랑마을(삼익),9,부흥로,41000,114.3
2015,10,110,부천시,1993,한아름마을(현대),12,장말로,24500,59.4
2015,10,110,부천시,2002,진달래마을(대우),5,도약로,54400,130.37
2015,10,110,부천시,2002,다정한마을(삼성),20,평천로,40400,84.94
2015,10,110,부천시,2002,다정한마을(삼성),14,평천로,39700,84.94
2015,10,110,부천시,1993,반달마을(동아),3,상일로,23300,59.28
2015,10,110,부천시,1993,사랑마을(청구),7,장말로,39500,134.81
2015,10,110,부천시,2003,백송마을(상록LG),3,조마루로,39700,84.84
2015,10,110,부천시,1994,반달마을(극동신라),3,상일로,31300,84.91
2015,10,110,부천시,2002,백송마을(풍림아이원),8,부흥로,32500,60
2015,10,110,부천시,1994,한아름마을(동아),10,부흥로,33000,84.87
2015,10,110,부천시,2002,라일락마을(신성미소지움),17,도약로,33500,59.96
2015,10,110,부천시,1993,반달마을(건영),3,상일로,17000,39.84
2015,10,110,부천시,1993,사랑마을(청구),13,장말로,41500,101.53
2015,10,110,부천시,2006,오정생활휴먼시아3단지,10,오정로,24400,59.92
2015,10,110,부천시,1983,삼두,3,오정로252번길,11000,43.38
2015,10,110,부천시,1999,창보,1,오정로,20000,59.63
2015,10,110,부천시,1983,삼두,5,오정로252번길,12600,51.84
2015,10,110,부천시,1981,광희APT,4,심곡로67번길,10500,37.65
2015,10,110,부천시,1981,광희APT,5,심곡로67번길,9500,37.65
2015,10,110,부천시,1989,적성-1,5,까치로118번길,13500,53.88
2015,10,110,부천시,1988,경인,5,성지로,9000,44.28
2015,10,110,부천시,1980,부천극동APT,5,성주로,21000,85.9
2015,10,110,부천시,1986,로얄APT,6,경인로284번길,14500,57.12
2015,10,110,부천시,1981,광희APT,4,심곡로67번길,10000,37.65
2015,10,110,부천시,2007,여월휴먼시아3단지,10,길주로573번길,38300,84.95
2015,10,110,부천시,1990,영화,2,삼작로339번길,16900,64.26
2015,10,110,부천시,1992,월산장미,4,삼작로,15300,59.55
2015,10,1120,부천시,1993,그린타운(금호),2,부흥로303번길,33500,101.97
2015,10,1120,부천시,2009,팰리스카운티,21,중동로,59900,132.61
2015,10,1120,부천시,1993,무지개마을(동신),7,조마루로,35000,84.6
2015,10,1120,부천시,1994,금강마을(주공),15,계남로,18850,41.85
2015,10,1120,부천시,1993,설악마을(주공),14,계남로,17950,44.1
2015,10,1120,부천시,1995,은하마을(주공2),7,계남로,28900,58.74
2015,10,1120,부천시,1995,금강마을(주공),21,계남로,18600,42.75
2015,10,1120,부천시,1993,복사골(건영),12,중동로,30000,84.23
2015,10,1120,부천시,2009,팰리스카운티,12,중동로,36400,59.98
2015,10,1120,부천시,1994,금강마을(주공),8,계남로,25900,51.66
2015,10,1120,부천시,1996,덕유마을(주공2),10,도약로,18550,45
2015,10,1120,부천시,1995,한라마을(주공2),1,계남로,21500,49.77
2015,10,1120,부천시,2009,팰리스카운티,19,중동로,53350,102.56
2015,10,1120,부천시,2006,오정생활휴먼시아3단지,13,오정로,20200,51.47
2015,10,1120,부천시,2006,오정생활휴먼시아1단지,1,오정로251번길,23200,59.95
2015,10,1120,부천시,2006,오정생활휴먼시아1단지,13,오정로251번길,27000,59.95
2015,10,1120,부천시,2002,다정한마을(삼성),18,평천로,39000,84.94
2015,10,1120,부천시,1994,반달마을(극동신라),14,상일로,14700,29.95
2015,10,1120,부천시,1994,반달마을(극동신라),8,상일로,33500,84.91
2015,10,1120,부천시,2002,진달래마을(대우),12,도약로,50000,99.6
2015,10,1120,부천시,1996,한아름마을(한국),16,부흥로,25800,59.1
2015,10,1120,부천시,2002,라일락마을(신성미소지움),15,도약로,35150,59.96
2015,10,1120,부천시,2008,WITHUSVILL,18,길주로,29400,84.94
2015,10,1120,부천시,1994,한아름마을(현대),15,장말로,34500,84.78
2015,10,1120,부천시,1993,반달마을(선경),11,상일로,24800,59.28
2015,10,1120,부천시,2007,코오롱이데아폴리스,30,소향로,40500,114.3
2015,10,1120,부천시,1993,반달마을(동아),1,상일로,21600,59.92
2015,10,1120,부천시,2002,하얀마을(경남),1,부흥로,30000,59.82
2015,10,1120,부천시,1994,한아름마을(삼환),9,부흥로,23500,59.4
2015,10,1120,부천시,1994,사랑마을(선경),12,부흥로,48500,156.15
2015,10,1120,부천시,2002,라일락마을(동양),11,계남로,39800,84.99
2015,10,1120,부천시,2002,하얀마을(현대),13,조마루로,45500,101.83
2015,10,1120,부천시,2002,라일락마을(서해),6,상동로117번길,55500,127.74
2015,10,1120,부천시,1989,우남,2,장말로216번길,15000,59.07
2015,10,1120,부천시,2004,리파인빌,13,길주로,24500,84.24
2015,10,1120,부천시,2003,다정한마을(쌍용),13,도약로,63000,134.9
2015,10,1120,부천시,1993,반달마을(선경),14,상일로,24300,59.92
2015,10,1120,부천시,1994,한아름마을(동아),9,부흥로,33900,84.87
2015,10,1120,부천시,1999,창보,4,오정로,23550,84.81
2015,10,1120,부천시,1987,대덕,4,삼작로396번길,9500,36
2015,10,1120,부천시,1990,로얄,2,성지로,12100,46.18
2015,10,1120,부천시,1994,예창,3,삼작로396번길,17900,82.5
2015,10,1120,부천시,1994,한아름마을(현대),19,장말로,31800,84.78
2015,10,1120,부천시,2007,여월휴먼시아3단지,13,길주로573번길,41800,84.95
2015,10,1120,부천시,2007,여월휴먼시아3단지,8,길주로573번길,40900,84.95
2015,10,1120,부천시,2007,여월휴먼시아3단지,8,길주로573번길,41500,84.95
2015,10,1120,부천시,2007,여월휴먼시아3단지,12,길주로573번길,42500,84.95
2015,10,1120,부천시,2007,여월휴먼시아3단지,5,길주로573번길,38300,84.95
2015,10,1120,부천시,1989,현대7차,1,부광로15번길,19000,59.85
2015,10,1120,부천시,2004,한양,3,경인로425번길,23700,81.63
2015,10,1120,부천시,1988,국경,3,범안로36번길,9400,39.36
2015,10,1120,부천시,1987,풍남,5,범안로58번길,10900,48.87
2015,10,1120,부천시,2006,청수1차,4,부광로22번길,26700,80.67
2015,10,1120,부천시,2015,에디션아파트,5,경인옛로,26200,62.85
2015,10,1120,부천시,1987,대진,4,범안로,20000,65.43
2015,10,1120,부천시,1984,동신,2,경인로,19900,55.69
2015,10,1120,부천시,1988,국경,2,범안로36번길,10850,39.36
2015,10,1120,부천시,1989,삼익세라믹,5,소안로,24300,75.51
2015,10,1120,부천시,1989,삼익세라믹,10,소안로,24000,75.51
2015,10,1120,부천시,1989,삼익세라믹,10,소안로,19000,56.67
2015,10,1120,부천시,2005,신일해피트리,7,경인로484번길,29700,84.75
2015,10,1120,부천시,1992,거산,5,범안로7번길,14000,55.26
2015,10,1120,부천시,1990,삼익3차,1,안곡로,16400,56.67
2015,10,1120,부천시,1989,현대7차,4,부광로15번길,18000,61.19
2015,10,1120,부천시,1988,현대허니문,4,안곡로30번길,11000,43.74
2015,10,1120,부천시,1984,동신,3,경인로,29900,84.97
2015,10,1120,부천시,1991,삼익3차,8,안곡로,29500,109.35
2015,10,1120,부천시,1990,삼익3차,11,안곡로,26000,84.93
2015,10,1120,부천시,1984,조공1차,4,경인옛로108번길,15000,50.36
2015,10,1120,부천시,1984,조공1차,2,경인옛로108번길,15100,50.36
2015,10,1120,부천시,2002,네오빌,5,경인로,9500,27.26
2015,10,1120,부천시,1984,동신,4,경인로,19900,55.69
2015,10,1120,부천시,1992,거산,4,범안로7번길,22000,82.68
2015,10,1120,부천시,2015,에디션아파트,4,경인옛로,26000,62.85
2015,10,1120,부천시,2005,역곡하이뷰,12,경인로,27000,77.13
2015,10,1120,부천시,1995,뉴서울,10,중동로71번길,23300,59.97
2015,10,1120,부천시,2005,푸르지오,12,중동로,40500,84.87
2015,10,1120,부천시,1984,진주,5,경인로9번나길,9300,40.23
2015,10,1120,부천시,2009,송내자이,6,경인로26번길,40000,84.97
2015,10,1120,부천시,2009,송내자이,9,경인로26번길,53000,121.43
2015,10,1120,부천시,2005,푸르지오,10,중동로,37200,84.87
2015,10,1120,부천시,2005,푸르지오,8,중동로,31600,59.8
2015,10,1120,부천시,1979,삼익2,4,심곡로14번길,20500,84.26
