기준년도,기준월,기준일,시군명,건축년도,아파트명,층수,도로명,거래금액(만원),전용면적(㎡)
2015,7,110,과천시,1984,주공10,4,관문로,95500,105.27
2015,7,110,과천시,2007,래미안에코팰리스,13,관문로,86000,84.95
2015,7,110,과천시,2008,래미안슈르,6,별양로,59700,59.97
2015,7,110,과천시,1982,주공2,5,별양로,67000,52.23
2015,7,110,과천시,1982,주공2,4,별양로,68000,52.33
2015,7,110,과천시,1982,주공2,4,별양로,63000,45.88
2015,7,110,과천시,1982,주공2,4,별양로,35000,20.07
2015,7,110,과천시,1982,주공6,3,별양로,60000,47.3
2015,7,1120,과천시,1982,주공2,3,별양로,36000,20.07
2015,7,1120,과천시,1982,주공2,2,별양로,32800,20.07
2015,7,1120,과천시,1982,주공2,4,별양로,68900,52.23
2015,7,1120,과천시,1982,주공2,4,별양로,70000,52.23
2015,7,1120,과천시,1982,주공2,4,별양로,36000,20.2
2015,7,1120,과천시,2008,래미안슈르,12,별양로,80000,84.96
2015,7,1120,과천시,2008,래미안슈르,16,별양로,73000,84.96
2015,7,1120,과천시,2008,래미안슈르,5,별양로,73000,84.96
2015,7,1120,과천시,2008,래미안슈르,7,별양로,58800,59.97
2015,7,1120,과천시,2008,래미안슈르,6,별양로,79900,84.96
2015,7,1120,과천시,1982,주공2,4,별양로,36000,20.07
2015,7,1120,과천시,1983,주공5,14,별양로,73900,103.64
2015,7,1120,과천시,1983,주공4,15,별양로,49800,60.83
2015,7,1120,과천시,1983,주공4,13,별양로,47800,60.83
2015,7,1120,과천시,1981,주공1,5,관문로,90000,82.02
2015,7,1120,과천시,2007,래미안에코팰리스,5,관문로,81500,84.95
2015,7,1120,과천시,2007,래미안에코팰리스,2,관문로,77000,84.95
2015,7,1120,과천시,1981,주공1,1,관문로,61000,45.88
2015,7,1120,과천시,1980,주공1,2,관문로,62000,46.44
2015,7,1120,과천시,1984,주공10,1,관문로,98000,105.27
2015,7,1120,과천시,1984,주공10,2,관문로,114000,124.45
2015,7,1120,과천시,2007,래미안에코팰리스,6,관문로,85000,84.95
2015,7,1120,과천시,1981,주공1,3,관문로,71300,52.26
2015,7,1120,과천시,1983,주공5,10,별양로,82000,124.03
2015,7,1120,과천시,1997,과천타워,10,별양상가1로,52000,84.6
2015,7,1120,과천시,1983,주공5,8,별양로,79500,103.64
2015,7,1120,과천시,2008,래미안슈르,14,별양로,72000,84.95
2015,7,1120,과천시,2008,래미안슈르,11,별양로,74500,84.95
2015,7,1120,과천시,1983,주공5,4,별양로,80000,124.03
2015,7,1120,과천시,1983,주공4,2,별양로,48000,60.83
2015,7,1120,과천시,1982,주공9,2,별양로,47000,54.48
2015,7,1120,과천시,1982,주공9,4,별양로,46900,54.48
2015,7,1120,과천시,1982,주공9,4,별양로,60000,82.01
2015,7,1120,과천시,1983,주공8,9,별양로,59050,73.02
2015,7,1120,과천시,1982,주공9,3,별양로,40500,47.3
2015,7,1120,과천시,1982,주공7,4,별양로,68000,54.48
2015,7,1120,과천시,1982,주공9,5,부림로,60000,82.01
2015,7,1120,과천시,1982,주공6,1,별양로,77000,73.84
2015,7,1120,과천시,1983,주공5,1,별양로,79000,124.03
2015,7,1120,과천시,2008,래미안슈르,5,별양로,75000,84.96
2015,6,2130,과천시,1982,주공2,3,별양로,65000,52.33
2015,6,2130,과천시,1982,주공9,4,별양로,45000,54.48
2015,6,2130,과천시,2008,래미안슈르,14,별양로,78000,84.96
2015,6,2130,과천시,1982,주공2,3,별양로,60000,46.45
2015,6,2130,과천시,2008,래미안슈르,17,별양로,72000,84.95
2015,6,2130,과천시,1982,주공2,3,별양로,66000,52.23
2015,6,2130,과천시,1982,주공2,3,별양로,67500,52.33
2015,6,2130,과천시,2008,래미안슈르,9,별양로,60000,59.97
2015,6,2130,과천시,1982,주공2,3,별양로,62000,45.22
2015,6,2130,과천시,2008,래미안슈르,9,별양로,58000,59.97
2015,6,2130,과천시,2008,래미안슈르,7,별양로,93000,116.99
2015,6,2130,과천시,1982,주공2,1,별양로,33000,20.07
2015,6,2130,과천시,1982,주공2,1,별양로,32900,20.07
2015,6,2130,과천시,2008,래미안슈르,20,별양로,59900,59.97
2015,6,2130,과천시,1982,주공2,1,별양로,33000,20.2
2015,6,2130,과천시,2008,래미안슈르,20,별양로,93000,116.52
2015,6,2130,과천시,1982,주공2,4,별양로,34000,20.2
2015,6,2130,과천시,2008,래미안슈르,9,별양로,59900,59.97
2015,6,2130,과천시,2008,래미안슈르,23,별양로,89000,116.52
2015,6,2130,과천시,1982,주공2,5,별양로,65000,52.23
2015,6,2130,과천시,1982,주공7,3,별양로,64500,54.48
2015,6,2130,과천시,1983,주공4,2,별양로,45800,60.83
2015,6,2130,과천시,1982,주공7,3,별양로,59900,54.48
2015,6,2130,과천시,1983,주공4,2,별양로,54250,72.76
2015,6,2130,과천시,2008,래미안슈르,6,별양로,72300,84.95
2015,6,2130,과천시,1983,주공4,12,별양로,58000,73.59
2015,6,2130,과천시,1983,주공4,4,별양로,43000,60.83
2015,6,2130,과천시,1982,주공6,3,별양로,66000,54.48
2015,6,2130,과천시,1983,주공4,10,별양로,48500,60.83
2015,6,2130,과천시,1983,주공8,13,별양로,58500,73.02
2015,6,2130,과천시,1983,주공8,1,별양로,59600,73.02
2015,6,2130,과천시,1982,주공7,5,별양로,78800,73.73
2015,6,2130,과천시,1983,주공8,11,별양로,56500,73.02
2015,6,2130,과천시,1983,주공8,8,별양로,57000,73.02
2015,6,2130,과천시,1982,주공7,1,별양로,58000,47.3
2015,6,2130,과천시,1983,주공8,11,별양로,64500,83.2
2015,6,2130,과천시,1983,주공8,6,별양로,59000,73.02
2015,6,2130,과천시,1982,주공9,4,별양로,38500,47.3
2015,6,2130,과천시,1983,주공5,11,별양로,80500,124.03
2015,6,2130,과천시,1982,주공7,2,별양로,54900,47.3
2015,6,2130,과천시,1983,주공5,1,별양로,77000,124.03
2015,6,2130,과천시,1983,주공4,2,별양로,61000,82.88
2015,6,2130,과천시,1982,주공6,3,별양로,55000,47.3
2015,6,110,과천시,1982,주공9,5,별양로,43000,54.48
2015,6,110,과천시,1983,주공4,9,별양로,56000,73.59
2015,6,110,과천시,1983,주공8,14,별양로,63000,83.2
2015,6,110,과천시,1983,주공8,6,별양로,62000,83.2
2015,6,110,과천시,2008,래미안슈르,11,별양로,77800,84.95
2015,6,110,과천시,1982,주공2,5,별양로,58000,46.45
2015,6,110,과천시,2008,래미안슈르,12,별양로,59000,59.97
2015,6,110,과천시,2008,래미안슈르,2,별양로,74300,84.95
2015,6,110,과천시,1982,주공2,1,별양로,31000,20.2
2015,6,110,과천시,1982,주공2,3,별양로,59000,46.45
2015,6,110,과천시,1981,주공1,5,관문로,87300,82.02
2015,6,110,과천시,2007,래미안에코팰리스,8,관문로,65500,59.99
2015,6,110,과천시,1982,주공7,1,별양로,49690,47.3
2015,6,110,과천시,1983,주공4,15,별양로,55000,73.59
2015,6,110,과천시,1983,주공4,15,별양로,52400,72.76
2015,6,110,과천시,1982,주공6,5,별양로,59000,54.48
2015,6,110,과천시,1982,주공7,5,별양로,55000,47.3
2015,6,110,과천시,1983,주공4,1,별양로,52000,72.76
2015,6,110,과천시,1982,주공9,2,별양로,53000,73.73
2015,6,1120,과천시,2008,래미안슈르,2,별양로,57500,59.97
2015,6,1120,과천시,2008,래미안슈르,14,별양로,59700,59.97
2015,6,1120,과천시,2008,래미안슈르,6,별양로,57700,59.97
2015,6,1120,과천시,1984,주공10,5,관문로,108500,124.45
2015,6,1120,과천시,2007,래미안에코팰리스,12,관문로,84500,84.95
2015,6,1120,과천시,2007,래미안에코팰리스,12,관문로,70000,59.99
2015,6,1120,과천시,1981,주공1,3,관문로,84700,73.85
2015,6,1120,과천시,1982,주공2,2,별양로,65000,52.23
2015,6,1120,과천시,2008,래미안슈르,6,별양로,58500,59.97
2015,6,1120,과천시,2008,래미안슈르,16,별양로,73000,84.96
2015,6,1120,과천시,1982,주공2,5,별양로,58500,46.45
2015,6,1120,과천시,1982,주공2,1,별양로,31700,20.07
2015,6,1120,과천시,2008,래미안슈르,2,별양로,55000,59.97
2015,6,1120,과천시,2008,래미안슈르,2,별양로,88500,116.52
2015,6,1120,과천시,2008,래미안슈르,4,별양로,58500,59.97
2015,6,1120,과천시,1982,주공2,3,별양로,65000,52.23
2015,6,1120,과천시,1997,과천타워,10,별양상가1로,55000,112.9
2015,6,1120,과천시,1983,주공4,10,별양로,46000,60.83
2015,6,1120,과천시,1982,주공6,5,별양로,60000,54.48
2015,6,1120,과천시,1982,주공6,3,별양로,54000,47.3
2015,6,1120,과천시,1983,주공4,14,별양로,67800,82.88
2015,6,1120,과천시,1982,주공6,4,별양로,53500,47.3
2015,6,1120,과천시,1982,주공6,4,별양로,54000,47.3
2015,6,1120,과천시,1983,주공8,12,별양로,57000,73.02
2015,6,1120,과천시,1983,주공8,1,별양로,61500,83.2
2015,6,1120,과천시,2008,래미안슈르,14,별양로,78700,84.96
2015,6,1120,과천시,1982,주공2,1,별양로,65000,52.23
2015,6,1120,과천시,2008,래미안슈르,16,별양로,108000,137.21
2015,6,1120,과천시,2008,래미안슈르,13,별양로,59500,59.97
2015,6,1120,과천시,2008,래미안슈르,10,별양로,58000,59.97
2015,6,1120,과천시,2008,래미안슈르,2,별양로,94500,136.63
2015,5,2131,과천시,2008,래미안슈르,7,별양로,92000,116.52
2015,5,2131,과천시,1982,주공2,5,별양로,30000,20.07
2015,5,2131,과천시,2008,래미안슈르,2,별양로,56500,59.97
2015,5,2131,과천시,2008,래미안슈르,6,별양로,73300,84.95
2015,5,2131,과천시,1982,주공2,1,별양로,63000,52.33
2015,5,2131,과천시,1983,주공4,8,별양로,45000,60.83
2015,5,2131,과천시,1983,주공5,8,별양로,83500,124.03
2015,5,2131,과천시,1983,주공4,14,별양로,46000,60.83
2015,5,2131,과천시,1983,주공4,9,별양로,45700,60.83
2015,5,2131,과천시,1983,주공4,4,별양로,66000,82.88
2015,5,2131,과천시,1982,주공6,5,별양로,59700,54.48
2015,5,2131,과천시,1982,주공7,3,별양로,75500,73.73
2015,5,2131,과천시,1983,주공8,10,별양로,64000,83.2
2015,5,2131,과천시,2008,래미안슈르,15,별양로,59300,59.97
2015,5,2131,과천시,2008,래미안슈르,22,별양로,72500,84.95
2015,5,2131,과천시,2007,래미안에코팰리스,6,관문로,83000,84.95
2015,5,2131,과천시,1984,주공10,2,관문로,108500,124.45
2015,5,2131,과천시,2008,래미안슈르,11,별양로,77300,84.96
2015,5,110,과천시,1983,주공8,13,별양로,62500,83.2
2015,5,110,과천시,1983,주공8,13,별양로,55250,73.02
2015,5,110,과천시,1982,주공7,3,별양로,64000,54.48
2015,5,110,과천시,1982,주공9,5,부림로,58500,82.01
2015,5,110,과천시,1982,주공9,2,별양로,39000,47.3
2015,5,110,과천시,1982,주공6,4,별양로,59000,54.48
2015,5,110,과천시,1983,주공4,3,별양로,53000,73.59
2015,5,110,과천시,1983,주공4,15,별양로,45800,59.84
2015,5,110,과천시,1983,주공5,13,별양로,83800,124.03
2015,5,110,과천시,1983,주공5,13,별양로,84500,124.03
2015,5,110,과천시,1983,주공5,14,별양로,70500,103.64
2015,5,110,과천시,2008,래미안슈르,4,별양로,106000,137.21
2015,5,110,과천시,2008,래미안슈르,6,별양로,73500,84.95
2015,5,110,과천시,1982,주공2,5,별양로,29500,20.2
2015,5,110,과천시,2008,래미안슈르,22,별양로,74000,84.96
2015,5,110,과천시,2008,래미안슈르,4,별양로,112000,137.21
2015,5,110,과천시,1982,주공2,2,별양로,29700,20.2
2015,5,110,과천시,2008,래미안슈르,16,별양로,90000,116.96
2015,5,110,과천시,1982,주공2,4,별양로,56500,45.88
2015,5,110,과천시,1982,주공9,5,별양로,37000,47.3
2015,5,110,과천시,2007,래미안에코팰리스,3,관문로,67000,59.99
2015,5,110,과천시,1981,주공1,4,관문로,87200,82.18
2015,5,1120,과천시,1981,주공1,5,관문로,87000,82.18
2015,5,1120,과천시,2008,래미안슈르,2,별양로,71500,84.96
2015,5,1120,과천시,1982,주공2,3,별양로,63500,52.23
2015,5,1120,과천시,1982,주공2,5,별양로,56900,45.22
2015,5,1120,과천시,2008,래미안슈르,9,별양로,59600,59.97
2015,5,1120,과천시,2008,래미안슈르,9,별양로,102500,136.63
2015,5,1120,과천시,2008,래미안슈르,11,별양로,76500,84.95
2015,5,1120,과천시,2008,래미안슈르,13,별양로,59500,59.97
2015,5,1120,과천시,1982,주공2,4,별양로,29700,20.2
2015,5,1120,과천시,1983,주공8,7,별양로,64400,83.2
2015,5,1120,과천시,1982,주공9,1,별양로,43750,54.48
2015,5,1120,과천시,1982,주공9,2,별양로,38000,47.3
2015,5,1120,과천시,1983,주공8,6,별양로,57000,73.02
2015,5,1120,과천시,1982,주공9,2,별양로,43930,54.48
2015,5,1120,과천시,1983,주공8,1,별양로,55000,73.02
2015,5,1120,과천시,1983,주공8,1,별양로,62000,83.2
2015,5,1120,과천시,1982,주공7,5,별양로,59700,54.48
2015,5,1120,과천시,1982,주공6,3,별양로,52900,47.3
2015,5,1120,과천시,1982,주공6,4,별양로,83800,82.01
2015,5,1120,과천시,1983,주공5,14,별양로,82000,124.03
2015,5,1120,과천시,1982,주공2,4,별양상가3로,64000,52.33
2015,5,1120,과천시,1982,주공6,5,별양로,52800,47.3
2015,5,1120,과천시,1982,주공6,2,별양로,73000,73.73
2015,5,1120,과천시,1997,과천타워,10,별양상가1로,45000,80.93
2015,5,1120,과천시,1983,주공4,9,별양로,56700,72.76
2015,5,1120,과천시,1982,주공6,1,별양로,59700,54.48
2015,4,2130,과천시,1984,주공10,3,관문로,114500,124.45
2015,4,2130,과천시,1981,주공1,4,관문로,86500,82.18
2015,4,2130,과천시,1984,주공10,1,관문로,109500,124.45
2015,4,2130,과천시,2007,래미안에코팰리스,11,관문로,83800,84.95
2015,4,2130,과천시,1982,주공9,4,별양로,43000,54.48
2015,4,2130,과천시,1982,주공7,5,별양로,76000,73.84
2015,4,2130,과천시,1982,주공7,3,별양로,62500,54.48
2015,4,2130,과천시,1983,주공8,12,별양로,54000,73.02
2015,4,2130,과천시,1983,주공8,3,별양로,62000,83.2
2015,4,2130,과천시,1982,주공7,1,별양로,79000,73.73
2015,4,2130,과천시,1982,주공9,2,별양로,62000,82.01
2015,4,2130,과천시,1982,주공7,2,별양로,78600,73.84
2015,4,2130,과천시,1982,주공2,4,별양로,29500,20.2
2015,4,2130,과천시,2008,래미안슈르,9,별양로,57000,59.97
2015,4,2130,과천시,1982,주공6,4,별양로,51500,47.3
2015,4,2130,과천시,1983,주공5,14,별양로,70200,103.64
2015,4,2130,과천시,1983,주공4,12,별양로,56750,73.59
2015,4,2130,과천시,1983,주공4,1,별양로,50800,73.59
2015,4,2130,과천시,1983,주공4,11,별양로,45900,59.84
2015,4,2130,과천시,1982,주공6,3,별양로,72540,73.84
2015,4,2130,과천시,1983,주공4,11,별양로,48500,60.83
2015,4,2130,과천시,1983,주공4,2,별양로,54800,73.59
2015,4,2130,과천시,1983,주공4,8,별양로,47000,60.83
2015,4,2130,과천시,1983,주공4,8,별양로,57000,73.59
2015,4,2130,과천시,1983,주공4,14,별양로,46500,59.84
2015,4,2130,과천시,2008,래미안슈르,8,별양로,58000,59.97
2015,4,2130,과천시,1982,주공2,1,별양로,29700,20.07
2015,4,2130,과천시,1982,주공2,3,별양로,61000,52.23
2015,4,2130,과천시,1981,주공1,1,관문로,58500,45.88
2015,4,2130,과천시,1984,주공10,4,관문로,111000,124.45
2015,4,2130,과천시,2007,래미안에코팰리스,14,관문로,85000,84.95
2015,4,2130,과천시,1984,주공10,4,관문로,97000,105.27
2015,4,2130,과천시,2007,래미안에코팰리스,2,관문로,133000,128.58
2015,4,110,과천시,2008,래미안슈르,18,별양로,77000,84.96
2015,4,110,과천시,1982,주공2,4,별양로,29800,20.07
2015,4,110,과천시,1982,주공2,1,별양로,54800,46.45
2015,4,110,과천시,2008,래미안슈르,9,별양로,58000,59.97
2015,4,110,과천시,2008,래미안슈르,2,별양로,90000,116.96
2015,4,110,과천시,2008,래미안슈르,11,별양로,59800,59.97
2015,4,110,과천시,1982,주공2,4,별양로,30000,20.2
2015,4,110,과천시,2008,래미안슈르,23,별양로,73000,84.95
2015,4,110,과천시,1982,주공7,3,별양로,57000,47.3
2015,4,110,과천시,1983,주공8,4,별양로,56500,73.02
2015,4,110,과천시,1981,주공1,3,관문로,86900,82.18
2015,4,110,과천시,2007,래미안에코팰리스,5,관문로,85000,84.95
2015,4,110,과천시,2007,래미안에코팰리스,3,관문로,78000,84.95
2015,4,110,과천시,2007,래미안에코팰리스,12,관문로,133900,128.58
2015,4,110,과천시,1982,주공6,3,별양로,51000,47.3
2015,4,110,과천시,1982,주공2,2,별양상가3로,60000,52.23
2015,4,110,과천시,2008,래미안슈르,4,별양로,70000,84.95
2015,4,110,과천시,2008,래미안슈르,25,별양로,78000,84.95
2015,4,110,과천시,2008,래미안슈르,3,별양로,57900,59.97
2015,4,110,과천시,2008,래미안슈르,6,별양로,101000,137.21
2015,4,110,과천시,1982,주공2,3,별양로,30000,20.07
2015,4,110,과천시,2008,래미안슈르,7,별양로,57500,59.97
2015,4,110,과천시,2008,래미안슈르,10,별양로,78500,84.96
2015,4,110,과천시,2008,래미안슈르,6,별양로,58900,59.97
2015,4,1120,과천시,2008,래미안슈르,14,별양로,58500,59.97
2015,4,1120,과천시,1983,주공4,10,별양로,57500,73.59
2015,4,1120,과천시,2008,래미안슈르,5,별양로,57000,59.97
2015,4,1120,과천시,2008,래미안슈르,16,별양로,89000,116.52
2015,4,1120,과천시,2008,래미안슈르,21,별양로,72000,84.95
2015,4,1120,과천시,1982,주공2,4,별양로,23500,20.07
2015,4,1120,과천시,1981,주공1,2,관문로,82000,73.85
2015,4,1120,과천시,1981,주공1,5,관문로,87500,82.18
2015,4,1120,과천시,1981,주공1,5,관문로,83000,73.85
2015,4,1120,과천시,2007,래미안에코팰리스,13,관문로,104000,111.74
2015,4,1120,과천시,1981,주공1,4,관문로,59000,45.88
2015,4,1120,과천시,1982,주공9,4,별양로,37800,47.3
2015,4,1120,과천시,1982,주공7,3,별양로,63000,54.48
2015,4,1120,과천시,1982,주공2,4,별양로,26000,20.07
2015,4,1120,과천시,1982,주공2,2,별양로,23500,20.2
2015,4,1120,과천시,2008,래미안슈르,14,별양로,59700,59.97
2015,4,1120,과천시,2008,래미안슈르,5,별양로,69500,84.96
2015,4,1120,과천시,2008,래미안슈르,3,별양로,69000,84.95
2015,4,1120,과천시,2008,래미안슈르,17,별양로,60000,59.97
2015,4,1120,과천시,2008,래미안슈르,9,별양로,79000,84.96
2015,4,1120,과천시,1982,주공2,3,별양로,29800,20.07
2015,4,1120,과천시,2008,래미안슈르,3,별양로,59300,59.97
2015,4,1120,과천시,1982,주공6,1,별양로,80000,82.17
2015,4,1120,과천시,1982,주공6,4,별양로,52000,47.3
2015,4,1120,과천시,1997,과천타워,6,별양상가1로,56000,109.27
2015,4,1120,과천시,1982,주공6,1,별양로,78200,82.17
2015,4,1120,과천시,1982,주공6,4,별양로,57500,54.48
2015,4,1120,과천시,1983,주공4,2,별양로,45000,59.84
2015,4,1120,과천시,1983,주공4,13,별양로,44000,60.83
2015,4,1120,과천시,2008,래미안슈르,1,별양로,53650,59.97
2015,3,2131,과천시,2008,래미안슈르,8,별양로,59400,59.97
2015,3,2131,과천시,2008,래미안슈르,11,별양로,74500,84.95
2015,3,2131,과천시,1982,주공2,3,별양로,29800,20.07
2015,3,2131,과천시,2008,래미안슈르,25,별양로,99000,116.52
2015,3,2131,과천시,1982,주공2,3,별양로,56300,45.22
2015,3,2131,과천시,1982,주공2,3,별양로,30000,20.2
2015,3,2131,과천시,2008,래미안슈르,6,별양로,91500,116.99
2015,3,2131,과천시,2007,래미안에코팰리스,5,관문로,85000,84.95
2015,3,2131,과천시,1984,주공10,3,관문로,107000,124.45
2015,3,2131,과천시,2007,래미안에코팰리스,8,관문로,84000,84.95
2015,3,2131,과천시,1983,주공5,3,별양로,75000,103.64
2015,3,2131,과천시,1982,주공7,3,별양로,52000,47.3
2015,3,2131,과천시,1982,주공9,5,별양로,36000,47.3
2015,3,2131,과천시,1983,주공8,11,별양로,62400,83.2
2015,3,2131,과천시,1983,주공8,14,별양로,65000,83.2
2015,3,2131,과천시,1982,주공6,5,별양로,50000,47.3
2015,3,2131,과천시,1983,주공4,15,별양로,41000,60.83
2015,3,2131,과천시,2008,래미안슈르,6,별양로,72000,84.96
2015,3,2131,과천시,1983,주공4,13,별양로,64800,82.88
2015,3,2131,과천시,1982,주공6,1,별양로,50500,47.3
2015,3,2131,과천시,1982,주공6,3,별양로,50000,47.3
2015,3,2131,과천시,1983,주공5,14,별양로,70800,103.64
2015,3,2131,과천시,1983,주공4,7,별양로,46500,59.84
2015,3,2131,과천시,1983,주공4,13,별양로,65000,82.88
2015,3,2131,과천시,1997,과천타워,9,별양상가1로,60000,130.2
2015,3,2131,과천시,1983,주공4,12,별양로,46000,59.84
2015,3,2131,과천시,2008,래미안슈르,18,별양로,90000,116.99
2015,3,2131,과천시,1982,주공2,2,별양로,29800,20.2
2015,3,2131,과천시,2008,래미안슈르,15,별양로,74800,84.95
2015,3,110,과천시,2008,래미안슈르,18,별양로,80000,84.96
2015,3,110,과천시,2008,래미안슈르,21,별양로,71500,84.96
2015,3,110,과천시,2008,래미안슈르,18,별양로,75900,84.95
2015,3,110,과천시,2008,래미안슈르,21,별양로,67000,84.95
2015,3,110,과천시,2007,래미안에코팰리스,8,관문로,84500,84.95
2015,3,110,과천시,1981,주공1,3,관문로,60000,45.88
2015,3,110,과천시,2007,래미안에코팰리스,11,관문로,85000,84.95
2015,3,110,과천시,2008,래미안슈르,15,별양로,58000,59.97
2015,3,110,과천시,1982,주공9,3,별양로,42000,54.48
2015,3,110,과천시,1982,주공9,3,별양로,38500,47.3
2015,3,110,과천시,1982,주공9,1,별양로,45000,54.48
2015,3,110,과천시,1983,주공8,7,별양로,55500,73.02
2015,3,110,과천시,1983,주공8,5,별양로,54000,73.02
2015,3,110,과천시,1983,주공8,14,별양로,55800,73.02
2015,3,110,과천시,1997,과천타워,7,별양상가1로,47350,84.6
2015,3,110,과천시,1983,주공4,5,별양로,60000,82.88
2015,3,110,과천시,1982,주공6,4,별양로,50000,47.3
2015,3,110,과천시,1983,주공5,14,별양로,78500,124.03
2015,3,110,과천시,1982,주공6,4,별양로,70000,73.73
2015,3,110,과천시,1982,주공6,1,별양로,48500,47.3
2015,3,110,과천시,1983,주공4,3,별양로,53000,73.59
2015,3,110,과천시,2008,래미안슈르,14,별양로,75000,84.95
2015,3,110,과천시,1982,주공7,3,별양로,56800,54.48
2015,3,110,과천시,2008,래미안슈르,8,별양로,55300,59.97
2015,3,110,과천시,1982,주공2,5,별양로,60000,52.23
2015,3,110,과천시,2008,래미안슈르,10,별양로,58000,59.97
2015,3,110,과천시,2008,래미안슈르,14,별양로,93000,116.99
2015,3,110,과천시,2008,래미안슈르,9,별양로,99500,137.21
2015,3,110,과천시,2008,래미안슈르,11,별양로,58400,59.97
2015,3,110,과천시,2008,래미안슈르,9,별양로,56000,59.97
2015,3,110,과천시,1982,주공2,2,별양로,29350,20.2
2015,3,110,과천시,1982,주공2,2,별양로,29800,20.07
2015,3,1120,과천시,2008,래미안슈르,15,별양로,75000,84.96
2015,3,1120,과천시,1982,주공6,1,별양로,56700,54.48
2015,3,1120,과천시,2008,래미안슈르,17,별양로,59600,59.97
2015,3,1120,과천시,1982,주공2,5,별양로,29000,20.07
2015,3,1120,과천시,1982,주공2,3,별양로,61500,52.33
2015,3,1120,과천시,2008,래미안슈르,16,별양로,59800,59.97
2015,3,1120,과천시,2008,래미안슈르,3,별양로,75000,84.96
2015,3,1120,과천시,1982,주공2,4,별양로,56000,45.22
2015,3,1120,과천시,2008,래미안슈르,16,별양로,75500,84.95
2015,3,1120,과천시,2007,래미안에코팰리스,3,관문로,84800,84.95
2015,3,1120,과천시,1981,주공1,3,관문로,59000,45.88
2015,3,1120,과천시,2007,래미안에코팰리스,9,관문로,132000,128.58
2015,3,1120,과천시,1983,주공5,14,별양로,71300,103.64
2015,3,1120,과천시,1982,주공6,4,별양로,56500,54.48
2015,3,1120,과천시,1983,주공4,1,별양로,41800,60.83
2015,3,1120,과천시,1983,주공4,9,별양로,46500,59.84
2015,3,1120,과천시,1982,주공9,3,별양로,52800,73.73
2015,3,1120,과천시,1982,주공9,3,별양로,43000,54.48
2015,3,1120,과천시,1982,주공9,2,별양로,38000,47.3
2015,3,1120,과천시,1982,주공9,3,별양로,37500,47.3
2015,3,1120,과천시,1983,주공5,3,별양로,74000,103.64
2015,3,1120,과천시,1982,주공6,4,별양로,56800,54.48
2015,3,1120,과천시,2008,래미안슈르,4,별양로,57500,59.97
2015,2,2128,과천시,1983,주공8,8,별양로,63700,83.2
2015,2,2128,과천시,2007,래미안에코팰리스,3,관문로,66000,59.99
2015,2,2128,과천시,1982,주공9,5,별양로,44000,54.48
2015,2,2128,과천시,1983,주공8,15,별양로,64000,83.2
2015,2,2128,과천시,1982,주공7,3,별양로,55000,47.3
2015,2,2128,과천시,1982,주공6,3,별양로,49000,47.3
2015,2,2128,과천시,1982,주공6,3,별양로,49000,47.3
2015,2,2128,과천시,1983,주공5,8,별양로,76600,103.64
2015,2,2128,과천시,1982,주공6,1,별양로,55500,54.48
2015,2,2128,과천시,1983,주공4,1,별양로,52000,73.59
2015,2,2128,과천시,1983,주공4,3,별양로,55000,73.59
2015,2,2128,과천시,1982,주공2,5,별양로,55000,45.22
2015,2,2128,과천시,2008,래미안슈르,4,별양로,56000,59.97
2015,2,2128,과천시,2008,래미안슈르,12,별양로,74500,84.95
2015,2,2128,과천시,2008,래미안슈르,14,별양로,56200,59.97
2015,2,2128,과천시,2008,래미안슈르,18,별양로,92500,116.99
2015,2,2128,과천시,2008,래미안슈르,17,별양로,67700,84.95
2015,2,2128,과천시,2008,래미안슈르,23,별양로,89500,116.52
2015,2,2128,과천시,2008,래미안슈르,25,별양로,71800,84.96
2015,2,2128,과천시,2008,래미안슈르,14,별양로,78000,84.96
2015,2,2128,과천시,2008,래미안슈르,12,별양로,57500,59.97
2015,2,2128,과천시,2008,래미안슈르,20,별양로,60500,59.97
2015,2,2128,과천시,2007,래미안에코팰리스,1,관문로,62000,59.99
2015,2,2128,과천시,2007,래미안에코팰리스,10,관문로,86500,84.95
2015,2,2128,과천시,1981,주공1,3,관문로,82250,73.85
2015,2,2128,과천시,1982,주공9,3,별양로,37000,47.3
2015,2,110,과천시,2008,래미안슈르,6,별양로,73300,84.96
2015,2,110,과천시,2008,래미안슈르,4,별양로,55000,59.97
2015,2,110,과천시,2008,래미안슈르,19,별양로,95500,116.99
2015,2,110,과천시,2008,래미안슈르,2,별양로,68000,84.96
2015,2,110,과천시,2008,래미안슈르,12,별양로,93500,116.99
2015,2,110,과천시,1982,주공7,5,별양로,53600,47.3
2015,2,110,과천시,1983,주공8,10,별양로,56200,73.02
2015,2,110,과천시,1983,주공8,14,별양로,62000,83.2
2015,2,110,과천시,1982,주공9,2,별양로,43800,54.48
2015,2,110,과천시,1982,주공9,5,별양로,34150,47.3
2015,2,110,과천시,2008,래미안슈르,15,별양로,70000,84.95
2015,2,110,과천시,1983,주공4,12,별양로,56000,73.59
2015,2,110,과천시,1982,주공6,5,별양로,48500,47.3
2015,2,110,과천시,1997,과천타워,6,별양상가1로,45000,84.6
2015,2,110,과천시,1982,주공7,2,별양로,56000,54.48
2015,2,110,과천시,1982,주공7,1,별양로,50000,47.3
2015,2,110,과천시,1982,주공7,5,별양로,50500,47.3
2015,2,110,과천시,1982,주공6,5,별양로,78000,82.17
2015,2,110,과천시,1983,주공4,2,별양로,52000,73.59
